"Institution","Term","Session","Course ID","Subject","Catalog#","Section","Component","Class Stat","Class Title","Class#","Total Enrollment"
"QNS01","1119","1","010703","LBSCI"," 702","04","LEC","Cancelled","INF SOURC/SERV GEN","3235","0"
"QNS01","1122","1","010703","LBSCI"," 702","01","LEC","Active","INF SOURC/SERV GEN","6329","0"
"QNS01","1122","1","010703","LBSCI"," 702","02","LEC","Active","INF SOURC/SERV GEN","6333","0"
"QNS01","1122","1","010703","LBSCI"," 702","03","LEC","Active","INF SOURC/SERV GEN","6334","0"
"QNS01","1122","1","010703","LBSCI"," 702","04","LEC","Active","INF SOURC/SERV GEN","6335","0"
"QNS01","1122","1","010703","LBSCI"," 702","05","LEC","Active","INF SOURC/SERV GEN","6336","0"
"QNS01","1119","1","010704","LBSCI"," 703","01","LEC","Active","TECHNICAL SERVICES","3237","19"
"QNS01","1119","1","010704","LBSCI"," 703","02","LEC","Active","TECHNICAL SERVICES","3239","12"
"QNS01","1119","1","010704","LBSCI"," 703","03","LEC","Active","TECHNICAL SERVICES","3241","29"
"QNS01","1119","1","010704","LBSCI"," 703","04","LEC","Active","TECHNICAL SERVICES","3243","9"
"QNS01","1122","1","010704","LBSCI"," 703","01","LEC","Active","TECHNICAL SERVICES","6337","0"
"QNS01","1122","1","010704","LBSCI"," 703","02","LEC","Active","TECHNICAL SERVICES","6338","0"
"QNS01","1122","1","010704","LBSCI"," 703","03","LEC","Active","TECHNICAL SERVICES","6339","0"
"QNS01","1122","1","010707","LBSCI"," 706","01","LEC","Active","ADV TECH CONCEPTS","6340","0"
"QNS01","1119","1","010708","LBSCI"," 709","01","LEC","Active","RESEARCH/BIBLIO MTH","3247","25"
"QNS01","1119","1","010708","LBSCI"," 709","02","LEC","Active","RESEARCH/BIBLIO MTH","3250","25"
"QNS01","1119","1","010708","LBSCI"," 709","03","LEC","Active","RESEARCH/BIBLIO MTH","3251","14"
"QNS01","1119","1","010708","LBSCI"," 709","04","LEC","Active","RESEARCH/BIBLIO MTH","3252","16"
"QNS01","1122","1","010708","LBSCI"," 709","01","LEC","Active","Res in Library and Info Studie","6341","0"
"QNS01","1122","1","010708","LBSCI"," 709","02","LEC","Active","Res in Library and Info Studie","6342","0"
"QNS01","1122","1","010708","LBSCI"," 709","03","LEC","Active","Res in Library and Info Studie","6343","0"
"QNS01","1122","1","010709","LBSCI"," 711","01","LEC","Active","COLLECTION DEVELOPMT","7416","0"
"QNS01","1122","1","010711","LBSCI"," 713","01","LEC","Active","INFO SOURCES & SERVC","7417","0"
"QNS01","1119","1","010712","LBSCI"," 715","01","LEC","Active","INFO SERV:SOC SCI","3253","21"
"QNS01","1122","1","010741","LBSCI"," 720","01","LEC","Active","DESIGN VISUAL MATERL","7418","0"
"QNS01","1119","1","010715","LBSCI"," 721","01","LEC","Cancelled","ADV TECH SERVICES","3256","0"
"QNS01","1119","1","010716","LBSCI"," 723","01","LEC","Active","PBMS:ORG OF MATERIAL","3258","14"
"QNS01","1122","1","010719","LBSCI"," 727","01","LEC","Active","SERIAL LIBRARIANSHIP","7419","0"
"QNS01","1119","1","010721","LBSCI"," 729","01","LEC","Active","METADATA FR INTERNET","3262","12"
"QNS01","1119","1","016124","LBSCI"," 730","01","LEC","Active","Archival Appraisal, Arra & Acc","3267","28"
"QNS01","1119","1","016124","LBSCI"," 730","2","LEC","Cancelled","Archival Appraisal, Arra & Acc","3270","0"
"QNS01","1122","1","016124","LBSCI"," 730","01","LEC","Active","Archival Appraisal, Arra & Acc","7420","0"
"QNS01","1122","1","010722","LBSCI"," 731","01","LEC","Active","DEVELOP BOOKS/PRINT","7421","0"
"QNS01","1119","1","010723","LBSCI"," 732","01","LEC","Active","ARCHIVES & MANUSCRPT","3272","30"
"QNS01","1122","1","010723","LBSCI"," 732","01","LEC","Active","ARCHIVES & MANUSCRPT","7422","0"
"QNS01","1119","1","010725","LBSCI"," 733","01","LEC","Active","CONSER & PRESERVATN","3273","25"
"QNS01","1122","1","010725","LBSCI"," 733","01","LEC","Active","Presvtn of Cult Hertg Materils","7423","0"
"QNS01","1119","1","010728","LBSCI"," 736","01","LEC","Active","RECORDS MANAGEMENT","3274","20"
"QNS01","1122","1","010728","LBSCI"," 736","01","LEC","Active","RECORDS MANAGEMENT","7424","0"
"QNS01","1119","1","010729","LBSCI"," 737","01","LEC","Cancelled","LIT FOR CHILD & ADOL","3276","0"
"QNS01","1122","1","010729","LBSCI"," 737","01","LEC","Active","LIT FOR CHILD & ADOL","7782","0"
"QNS01","1119","1","010731","LBSCI"," 739","01","LEC","Active","LIT FOR YOUNG ADULT","3280","30"
"QNS01","1122","1","010733","LBSCI"," 741","01","LEC","Active","INFO SYSTEM ANALYSIS","7783","0"
"QNS01","1119","1","010736","LBSCI"," 745","01","LEC","Cancelled","ONLINE RESEARCH","3282","0"
"QNS01","1122","1","010737","LBSCI"," 746","01","LEC","Active","DES&CON BIBL DAT BSE","7785","0"
"QNS01","1119","1","010738","LBSCI"," 747","01","LEC","Active","TECH APP IN INFO MGT","3286","14"
"QNS01","1122","1","010739","LBSCI"," 748","01","LEC","Active","Web Programming","7787","0"
"QNS01","1119","1","010741","LBSCI"," 751","01","LEC","Active","DESIGN VISUAL MATERL","3287","18"
"QNS01","1119","1","016125","LBSCI"," 752","01","LEC","Active","Digital Preservation","3289","20"
"QNS01","1122","1","016125","LBSCI"," 752","01","LEC","Active","Digital Preservation","8249","0"
"QNS01","1119","1","010743","LBSCI"," 753","01","LEC","Active","DIGITAL LIBRARIES","3291","26"
"QNS01","1119","1","010745","LBSCI"," 755","01","LEC","Active","MULTIMEDIA-DES & PRO","3293","13"
"QNS01","1119","1","010747","LBSCI"," 757","01","LEC","Active","INTR DIGITAL IMAG","3295","14"
"QNS01","1122","1","010747","LBSCI"," 757","01","LEC","Active","Introduction to Digital Imagin","7789","0"
"QNS01","1119","1","010750","LBSCI"," 761","01","LEC","Active","ORG/MGT:MEDIA CENTER","3297","20"
"QNS01","1122","1","010750","LBSCI"," 761","01","LEC","Active","ORG/MGT:MEDIA CENTER","7791","0"
"QNS01","1122","1","010753","LBSCI"," 764","01","LEC","Active","INST TECH INFO LIT","7792","0"
"QNS01","1119","1","010754","LBSCI"," 765","01","LEC","Active","RESOURCES SCH CURRC","3300","24"
"QNS01","1122","1","010756","LBSCI"," 767","01","LEC","Active","READ MOTIVAT TECHNIQ","7794","0"
"QNS01","1119","1","010759","LBSCI"," 771","01","LEC","Active","ORG/MGT:PUBLIC LIBS","3301","21"
"QNS01","1119","1","010760","LBSCI"," 773","01","LEC","Active","PUB LIB SERV FOR CHL","3302","29"
"QNS01","1122","1","010760","LBSCI"," 773","01","LEC","Active","PUB LIB SERV FOR CHL","7796","0"
"QNS01","1119","1","010761","LBSCI"," 775","01","LEC","Active","LIB OM MULTICULT SOC","3304","28"
"QNS01","1122","1","010761","LBSCI"," 775","01","LEC","Active","LIB IN MULTICULT SOC","7798","0"
"QNS01","1119","1","010763","LBSCI"," 777","01","LEC","Active","PLAN & DELIVER SVC","3306","32"
"QNS01","1122","1","010764","LBSCI"," 779","01","LEC","Active","ADLT READ ADVIS SVC","7800","0"
"QNS01","1119","1","010765","LBSCI"," 780","01","LEC","Active","ORG/MGT:ACAD LIBS","3308","14"
"QNS01","1119","1","010767","LBSCI"," 784","01","LEC","Active","HEALTH SCI LIBRARIAN","3309","8"
"QNS01","1122","1","010768","LBSCI"," 786","01","LEC","Active","BUS INFO SOURCES","7801","0"
"QNS01","1119","1","010769","LBSCI"," 787","01","LEC","Active","COMPET INTELL","3312","10"
"QNS01","1119","1","010784","LBSCI"," 791","01","LEC","Active","INDEPENDENT STUDY","3317","13"
"QNS01","1122","1","010784","LBSCI"," 791","01","LEC","Active","INDEPENDENT STUDY","7811","0"
"QNS01","1119","1","010785","LBSCI"," 795","01","LEC","Active","INTERNSHIP","3319","27"
"QNS01","1119","1","010785","LBSCI"," 795","2","LEC","Active","INTERNSHIP","3321","25"
"QNS01","1122","1","010785","LBSCI"," 795","01","LEC","Active","INTERNSHIP","7814","0"
"QNS01","1122","1","010785","LBSCI"," 795","02","LEC","Active","INTERNSHIP","7816","0"
"QNS01","1119","1","010774","LBSCI","7903","01","LEC","Cancelled","VT:SEMINAR","3314","0"
"QNS01","1119","1","010774","LBSCI","7903","02","LEC","Cancelled","VT:SEMINAR","3316","0"
"QNS01","1119","1","010774","LBSCI","7903","03","LEC","Active","VT:SEMINAR","5469","22"
"QNS01","1122","1","010774","LBSCI","7903","01","LEC","Active","VT:SEMINAR","7803","0"
"QNS01","1122","1","010774","LBSCI","7903","02","LEC","Active","VT:SEMINAR","7805","0"
"QNS01","1122","1","010774","LBSCI","7903","03","LEC","Active","VT:SEMINAR","7806","0"
"QNS01","1119","1","010788","LCD"," 100","01","LEC","Active","LANG IN CONTEXT","2351","102"
"QNS01","1119","1","010788","LCD"," 100","02","LEC","Active","LANG IN CONTEXT","2360","62"
"QNS01","1119","1","010788","LCD"," 100","03","LEC","Active","LANG IN CONTEXT","2373","40"
"QNS01","1122","1","010788","LCD"," 100","01","LEC","Active","LANG IN CONTEXT","5881","0"
"QNS01","1122","1","010788","LCD"," 100","02","LEC","Active","LANG IN CONTEXT","5889","0"
"QNS01","1119","1","010789","LCD"," 101","1","LEC","Active","INTRO TO LANGUAGE","2379","47"
"QNS01","1119","1","010789","LCD"," 101","2","LEC","Active","INTRO TO LANGUAGE","2383","40"
"QNS01","1119","1","010789","LCD"," 101","3","LEC","Active","INTRO TO LANGUAGE","3979","27"
"QNS01","1122","1","010789","LCD"," 101","1","LEC","Active","INTRO TO LANGUAGE","6351","0"
"QNS01","1122","1","010789","LCD"," 101","2","LEC","Active","INTRO TO LANGUAGE","6355","0"
"QNS01","1122","1","010789","LCD"," 101","3","LEC","Active","INTRO TO LANGUAGE","6367","0"
"QNS01","1119","1","010791","LCD"," 103","1","LEC","Active","MULTI-LINGUALISM IN U.S.","3639","34"
"QNS01","1119","1","010791","LCD"," 103","2","LEC","Active","MULTI-LINGUALISM IN U.S.","3648","31"
"QNS01","1122","1","010791","LCD"," 103","1","LEC","Active","MULTI-LINGUALISM IN U.S.","6372","0"
"QNS01","1122","1","010791","LCD"," 103","2","LEC","Active","MULTI-LINGUALISM IN U.S.","6374","0"
"QNS01","1119","1","010793","LCD"," 105","01","LEC","Active","INTRO TO PSYCHLING","2093","72"
"QNS01","1122","1","010793","LCD"," 105","1","LEC","Active","INTRO TO PSYCHLING","7442","0"
"QNS01","1122","1","010793","LCD"," 105","2","LEC","Active","INTRO TO PSYCHLING","7443","0"
"QNS01","1119","1","010794","LCD"," 106","1","LEC","Active","INTRO COMM DISORDERS","2094","39"
"QNS01","1119","1","010794","LCD"," 106","2","LEC","Active","INTRO COMM DISORDERS","2096","39"
"QNS01","1122","1","010794","LCD"," 106","1","LEC","Active","INTRO COMM DISORDERS","7447","0"
"QNS01","1122","1","010794","LCD"," 106","2","LEC","Active","INTRO COMM DISORDERS","7449","0"
"QNS01","1119","1","010795","LCD"," 110","1","LEC","Active","PHONETICS","2097","39"
"QNS01","1119","1","010795","LCD"," 110","2","LEC","Active","PHONETICS","2098","43"
"QNS01","1122","1","010795","LCD"," 110","1","LEC","Active","PHONETICS","7456","0"
"QNS01","1122","1","010795","LCD"," 110","2","LEC","Active","PHONETICS","7460","0"
"QNS01","1119","1","010796","LCD"," 116","1","LEC","Active","STRUCT OF ENGL WORDS","2388","67"
"QNS01","1119","1","010797","LCD"," 120","1","LEC","Active","SYNTACT STRUCT ENG 1","2390","40"
"QNS01","1119","1","010797","LCD"," 120","2","LEC","Active","SYNTACT STRUCT ENG 1","2392","62"
"QNS01","1119","1","010798","LCD"," 130","1","LEC","Active","SOUND STRUCT OF ENGL","2397","68"
"QNS01","1122","1","010808","LCD"," 205","1","LEC","Active","SOCIOLINGUISTICS","6383","0"
"QNS01","1122","1","010809","LCD"," 206","1","LEC","Active","BILINGUALISM","6397","0"
"QNS01","1119","1","010811","LCD"," 207","1","LEC","Active","ANAT&PHYSIOL OF SPCH","2100","38"
"QNS01","1119","1","010811","LCD"," 207","2","LEC","Active","ANAT&PHYSIOL OF SPCH","2102","37"
"QNS01","1122","1","010811","LCD"," 207","1","LEC","Active","ANAT&PHYSIOL OF SPCH","7467","0"
"QNS01","1122","1","010811","LCD"," 207","2","LEC","Active","ANAT&PHYSIOL OF SPCH","7469","0"
"QNS01","1119","1","010812","LCD"," 208","1","LEC","Active","HEARING SCIENCE","2112","38"
"QNS01","1119","1","010812","LCD"," 208","2","LEC","Active","HEARING SCIENCE","2115","33"
"QNS01","1122","1","010812","LCD"," 208","1","LEC","Active","HEARING SCIENCE","7476","0"
"QNS01","1122","1","010812","LCD"," 208","2","LEC","Active","HEARING SCIENCE","7478","0"
"QNS01","1119","1","010815","LCD"," 216","1","LEC","Active","LANGUAGE ACQUISITION","2136","35"
"QNS01","1119","1","010815","LCD"," 216","2","LEC","Active","LANGUAGE ACQUISITION","2142","36"
"QNS01","1122","1","010815","LCD"," 216","1","LEC","Active","LANGUAGE ACQUISITION","7488","0"
"QNS01","1122","1","010815","LCD"," 216","2","LEC","Active","LANGUAGE ACQUISITION","7490","0"
"QNS01","1122","1","010816","LCD"," 220","1","LEC","Active","SYNTAC STRUC ENG II","6410","0"
"QNS01","1122","1","010816","LCD"," 220","2","LEC","Active","SYNTAC STRUC ENG II","6417","0"
"QNS01","1122","1","010817","LCD"," 240","1","LEC","Active","SEC LANG ACQUISITION","6424","0"
"QNS01","1122","1","010818","LCD"," 241","1","LEC","Active","METH/MAT OF TESOL","6428","0"
"QNS01","1122","1","010829","LCD"," 307","1","LEC","Active","ASSESSMT IN TESOL","6433","0"
"QNS01","1119","1","010830","LCD"," 309","1","LEC","Active","SPEECH SCIENCE","2143","34"
"QNS01","1119","1","010830","LCD"," 309","2","LEC","Active","SPEECH SCIENCE","2146","32"
"QNS01","1122","1","010830","LCD"," 309","1","LEC","Active","SPEECH SCIENCE","7494","0"
"QNS01","1122","1","010830","LCD"," 309","2","LEC","Active","SPEECH SCIENCE","7496","0"
"QNS01","1119","1","010832","LCD"," 312","1","LEC","Active","LIT &LANG-MULTI POP","3653","17"
"QNS01","1119","1","010834","LCD"," 316","1","LEC","Active","LANG/COMM SCHL CHILD","2147","34"
"QNS01","1119","1","010834","LCD"," 316","2","LEC","Active","LANG/COMM SCHL CHILD","2149","34"
"QNS01","1122","1","010834","LCD"," 316","1","LEC","Active","LANG/COMM SCHL CHILD","7507","0"
"QNS01","1119","1","010836","LCD"," 322","1","LEC","Active","DISORDERS OF SPEECH","2150","28"
"QNS01","1119","1","010836","LCD"," 322","2","LEC","Active","DISORDERS OF SPEECH","2151","32"
"QNS01","1122","1","010836","LCD"," 322","1","LEC","Active","DISORDERS OF SPEECH","7514","0"
"QNS01","1119","1","010837","LCD"," 323","1","LEC","Active","DISORDER OF LANGUAGE","2160","20"
"QNS01","1119","1","010837","LCD"," 323","2","LEC","Active","DISORDER OF LANGUAGE","2171","28"
"QNS01","1122","1","010837","LCD"," 323","1","LEC","Active","DISORDER OF LANGUAGE","7527","0"
"QNS01","1122","1","010837","LCD"," 323","2","LEC","Active","DISORDER OF LANGUAGE","7540","0"
"QNS01","1119","1","010838","LCD"," 330","1","LEC","Active","AUDIOLOGY I","2172","24"
"QNS01","1119","1","010838","LCD"," 330","2","LEC","Active","AUDIOLOGY I","2173","30"
"QNS01","1122","1","010838","LCD"," 330","1","LEC","Active","AUDIOLOGY I","7548","0"
"QNS01","1122","1","010838","LCD"," 330","2","LEC","Active","AUDIOLOGY I","7557","0"
"QNS01","1119","1","010841","LCD"," 340","1","LEC","Active","METH/MAT TESOL","3661","13"
"QNS01","1119","1","010842","LCD"," 341","1","LEC","Active","ST TCG INTRN TESOL-1","3669","8"
"QNS01","1119","1","010842","LCD"," 341","2","LEC","Active","ST TCG INTRN TESOL-1","3673","5"
"QNS01","1122","1","010843","LCD"," 342","1","LEC","Active","STD TCH INT TESOL II","6436","0"
"QNS01","1122","1","010843","LCD"," 342","2","LEC","Active","STD TCH INT TESOL II","6439","0"
"QNS01","1122","1","010844","LCD"," 360","1","LEC","Active","ISS IN LING RESEARCH","6442","0"
"QNS01","1119","1","010849","LCD"," 392","1","LEC","Cancelled","TUTORIAL","2174","0"
"QNS01","1122","1","010849","LCD"," 392","1","LEC","Active","TUTORIAL","7626","0"
"QNS01","1119","1","010860","LCD"," 701","1","LEC","Active","INTRO TO LINGUISTICS","2486","26"
"QNS01","1119","1","010861","LCD"," 702","1","LEC","Active","STRUCT ENGL SENT. 1","2494","21"
"QNS01","1119","1","010861","LCD"," 702","2","LEC","Active","STRUCT ENGL SENT. 1","2501","23"
"QNS01","1122","1","010862","LCD"," 703","1","LEC","Active","STRUCT ENGL SENT 2","6448","0"
"QNS01","1122","1","010862","LCD"," 703","2","LEC","Active","STRUCT ENGL SENT 2","6452","0"
"QNS01","1122","1","010864","LCD"," 705","1","LEC","Active","LANG&CROSS-CULT COM","6456","0"
"QNS01","1119","1","010865","LCD"," 706","1","LEC","Active","BILINGUALISM","2505","26"
"QNS01","1119","1","010866","LCD"," 707","1","LEC","Active","EVAL & MEASURE TESOL","2508","31"
"QNS01","1119","1","010866","LCD"," 707","2","LEC","Active","EVAL & MEASURE TESOL","2511","15"
"QNS01","1122","1","010871","LCD"," 712","1","LEC","Active","MULT LIT IN TESOL","6457","0"
"QNS01","1122","1","010871","LCD"," 712","2","LEC","Active","MULT LIT IN TESOL","6462","0"
"QNS01","1119","1","010873","LCD"," 717","1","LEC","Active","ACQUISITION OF LANG","2514","15"
"QNS01","1122","1","010874","LCD"," 720","1","LEC","Active","TEACH ENG SOUND STRU","6465","0"
"QNS01","1122","1","010875","LCD"," 721","1","LEC","Active","PRE-SCH L/L DISORDER","7567","0"
"QNS01","1122","1","010877","LCD"," 723","1","LEC","Active","AUGMENT COM HANDICAP","7587","0"
"QNS01","1119","1","010878","LCD"," 724","1","LEC","Active","NEUROMOTOR DISORDERS","2517","15"
"QNS01","1119","1","010880","LCD"," 726","1","LEC","Active","LANG DISORD ADULT I","2518","15"
"QNS01","1119","1","010887","LCD"," 730","1","LEC","Active","SPE DISORD:ARTC/PHON","2525","15"
"QNS01","1119","1","010888","LCD"," 731","1","LEC","Cancelled","LANG DISORD:ADULTS 2","2527","0"
"QNS01","1122","1","010888","LCD"," 731","1","LEC","Active","LANG DISORD:ADULTS 2","7606","0"
"QNS01","1119","1","010889","LCD"," 732","1","LEC","Active","LANG/LRN DISORD CHLD","2529","15"
"QNS01","1122","1","010890","LCD"," 733","1","LEC","Active","DYSPHAGIA","7613","0"
"QNS01","1122","1","010891","LCD"," 734","1","LEC","Active","COMM & AUD IMPAIRMNT","7615","0"
"QNS01","1119","1","010892","LCD"," 740","1","LEC","Active","2ND LANG ACQ & TCHG","2534","26"
"QNS01","1119","1","010892","LCD"," 740","2","LEC","Active","2ND LANG ACQ & TCHG","2538","20"
"QNS01","1122","1","010895","LCD"," 741","1","LEC","Active","METH & MAT IN TESOL","6471","0"
"QNS01","1122","1","010895","LCD"," 741","2","LEC","Active","METH & MAT IN TESOL","6472","0"
"QNS01","1122","1","010895","LCD"," 741","3","LEC","Cancelled","METH & MAT IN TESOL","6473","0"
"QNS01","1122","1","010895","LCD"," 741","4","LEC","Cancelled","METH & MAT IN TESOL","6474","0"
"QNS01","1119","1","010898","LCD"," 742","1","LEC","Active","TESOL THRU CONTENT","2560","27"
"QNS01","1119","1","010898","LCD"," 742","2","LEC","Active","TESOL THRU CONTENT","2569","27"
"QNS01","1122","1","010911","LCD"," 750","1","LEC","Active","PRACT IN ADULT TESOL","6498","0"
"QNS01","1119","1","010912","LCD"," 759","1","LEC","Active","STDIES COMM DISORDER","2578","15"
"QNS01","1122","1","010912","LCD"," 759","1","LEC","Active","STDIES COMM DISORDER","7619","0"
"QNS01","1122","1","010916","LCD"," 790","1","LEC","Active","SEM: TESOL RESEARCH","6504","0"
"QNS01","1122","1","010916","LCD"," 790","2","LEC","Active","SEM: TESOL RESEARCH","6507","0"
"QNS01","1119","1","010918","LCD"," 794","1","LEC","Active","STD TCHG INT TESOL-1","2574","6"
"QNS01","1119","1","010918","LCD"," 794","2","LEC","Active","STD TCHG INT TESOL-1","2576","8"
"QNS01","1122","1","010919","LCD"," 795","1","LEC","Active","STD TCHG INT-TESOL-2","6514","0"
"QNS01","1122","1","010919","LCD"," 795","2","LEC","Active","STD TCHG INT-TESOL-2","6516","0"
"QNS01","1119","1","111133","LCD","3923","1","TUT","Cancelled","TUTORIAL","2175","0"
"QNS01","1119","1","111133","LCD","3923","2","TUT","Active","TUTORIAL","2176","10"
"QNS01","1119","1","010886","LCD","7293","1","LEC","Active","PRACT SPE-LANG PATH","2520","15"
"QNS01","1119","1","010886","LCD","7293","2","LEC","Active","PRACT SPE-LANG PATH","2522","15"
"QNS01","1122","1","010886","LCD","7293","1","LEC","Active","PRACT SPE-LANG PATH","7592","0"
"QNS01","1122","1","010886","LCD","7293","2","LEC","Active","PRACT SPE-LANG PATH","7598","0"
"QNS01","1119","1","010894","LCD","7404","1","LEC","Active","SEC LANG ACQ & TCHG","2545","3"
"QNS01","1119","1","010894","LCD","7404","2","LEC","Active","SEC LANG ACQ & TCHG","2555","0"
"QNS01","1122","1","010897","LCD","7414","1","LEC","Active","TESOL:4 LANG SKILLS","7888","0"
"QNS01","1122","1","010897","LCD","7414","2","LEC","Active","TESOL:4 LANG SKILLS","7892","0"
"QNS01","1119","1","010924","LCD","7971","1","LEC","Active","SPECIAL PROBLEMS","7468","1"
"QNS01","1119","1","010938","LIBR"," 100","01","LEC","Active","INFORMATION LITERACY","5254","20"
"QNS01","1119","1","010938","LIBR"," 100","02","LEC","Active","INFORMATION LITERACY","4589","25"
"QNS01","1119","1","010938","LIBR"," 100","03","LEC","Active","INFORMATION LITERACY","5655","25"
"QNS01","1119","1","010938","LIBR"," 100","04","LEC","Cancelled","INFORMATION LITERACY","5247","0"
"QNS01","1119","1","010938","LIBR"," 100","05","LEC","Active","INFORMATION LITERACY","5681","23"
"QNS01","1119","1","010938","LIBR"," 100","06","LEC","Cancelled","INFORMATION LITERACY","5689","0"
"QNS01","1119","1","010938","LIBR"," 100","07","LEC","Active","INFORMATION LITERACY","5776","15"
"QNS01","1119","1","010938","LIBR"," 100","08","LEC","Active","INFORMATION LITERACY","6101","25"
"QNS01","1122","1","010938","LIBR"," 100","01","LEC","Active","INFORMATION LITERACY","7150","0"
"QNS01","1122","1","010938","LIBR"," 100","02","LEC","Active","INFORMATION LITERACY","7228","0"
"QNS01","1122","1","010938","LIBR"," 100","03","LEC","Active","INFORMATION LITERACY","7264","0"
"QNS01","1119","1","010939","LIBR"," 150","01","LEC","Cancelled","FUND LIB RES SOC SCI","4495","0"
"QNS01","1119","1","011154","MAM"," 799","01","MSG","Active","MAINTENANCE MATRIC","7057","85"
"QNS01","1122","1","011154","MAM"," 799","01","MSG","Active","MAINTENANCE MATRIC","2552","0"
"QNS01","1119","1","011235","MATH"," 110","01","LEC","Active","MATH LITERACY","6784","22"
"QNS01","1119","1","011235","MATH"," 110","02","LEC","Active","MATH LITERACY","6787","24"
"QNS01","1119","1","011235","MATH"," 110","03","LEC","Active","MATH LITERACY","6788","27"
"QNS01","1119","1","011235","MATH"," 110","04","LEC","Active","MATH LITERACY","6789","28"
"QNS01","1119","1","011235","MATH"," 110","05","LEC","Active","MATH LITERACY","6791","28"
"QNS01","1119","1","011235","MATH"," 110","06","LEC","Active","MATH LITERACY","6792","30"
"QNS01","1119","1","011235","MATH"," 110","07","LEC","Active","MATH LITERACY","6793","30"
"QNS01","1119","1","011235","MATH"," 110","08","LEC","Active","MATH LITERACY","6794","30"
"QNS01","1119","1","011235","MATH"," 110","09","LEC","Active","MATH LITERACY","6795","29"
"QNS01","1119","1","011235","MATH"," 110","10","LEC","Active","MATH LITERACY","6796","29"
"QNS01","1119","1","011235","MATH"," 110","11","LEC","Active","MATH LITERACY","6798","29"
"QNS01","1119","1","011235","MATH"," 110","12","LEC","Active","MATH LITERACY","6799","28"
"QNS01","1119","1","011235","MATH"," 110","13","LEC","Active","MATH LITERACY","6800","28"
"QNS01","1119","1","011235","MATH"," 110","14","LEC","Active","MATH LITERACY","6802","11"
"QNS01","1119","1","011235","MATH"," 110","15","LEC","Active","MATH LITERACY","6805","8"
"QNS01","1119","1","011235","MATH"," 110","16","LEC","Active","MATH LITERACY","6806","23"
"QNS01","1119","1","011235","MATH"," 110","17","LEC","Active","MATH LITERACY","6808","19"
"QNS01","1119","1","011235","MATH"," 110","18","LEC","Active","MATH LITERACY","7330","27"
"QNS01","1122","1","011235","MATH"," 110","01","LEC","Active","MATH LITERACY","7983","0"
"QNS01","1122","1","011235","MATH"," 110","02","LEC","Active","MATH LITERACY","7984","0"
"QNS01","1122","1","011235","MATH"," 110","03","LEC","Active","MATH LITERACY","7985","0"
"QNS01","1122","1","011235","MATH"," 110","04","LEC","Active","MATH LITERACY","7986","0"
"QNS01","1122","1","011235","MATH"," 110","05","LEC","Active","MATH LITERACY","7987","0"
"QNS01","1122","1","011235","MATH"," 110","06","LEC","Active","MATH LITERACY","7988","0"
"QNS01","1122","1","011235","MATH"," 110","07","LEC","Active","MATH LITERACY","7989","0"
"QNS01","1122","1","011235","MATH"," 110","08","LEC","Active","MATH LITERACY","7990","0"
"QNS01","1122","1","011235","MATH"," 110","09","LEC","Active","MATH LITERACY","7991","0"
"QNS01","1122","1","011235","MATH"," 110","10","LEC","Active","MATH LITERACY","7992","0"
"QNS01","1122","1","011235","MATH"," 110","11","LEC","Active","MATH LITERACY","7993","0"
"QNS01","1122","1","011235","MATH"," 110","12","LEC","Active","MATH LITERACY","7994","0"
"QNS01","1122","1","011235","MATH"," 110","13","LEC","Active","MATH LITERACY","7995","0"
"QNS01","1122","1","011235","MATH"," 110","14","LEC","Active","MATH LITERACY","7996","0"
"QNS01","1122","1","011235","MATH"," 110","15","LEC","Active","MATH LITERACY","7997","0"
"QNS01","1122","1","011235","MATH"," 110","16","LEC","Active","MATH LITERACY","8205","0"
"QNS01","1119","1","011239","MATH"," 113","01","LEC","Active","IDEAS IN MATHEMATICS","6809","25"
"QNS01","1122","1","011239","MATH"," 113","01","LEC","Active","IDEAS IN MATHEMATICS","7998","0"
"QNS01","1119","1","011240","MATH"," 114","01","LEC","Active","ELEMENTARY PROB&STAT","6810","29"
"QNS01","1119","1","011240","MATH"," 114","02","LEC","Active","ELEMENTARY PROB&STAT","6811","27"
"QNS01","1122","1","011240","MATH"," 114","01","LEC","Active","ELEMENTARY PROB&STAT","7999","0"
"QNS01","1122","1","011240","MATH"," 114","02","LEC","Active","ELEMENTARY PROB&STAT","8000","0"
"QNS01","1119","1","011241","MATH"," 115","01","LEC","Active","COLL ALG FOR PRECALC","6812","25"
"QNS01","1119","1","011241","MATH"," 115","02","LEC","Active","COLL ALG FOR PRECALC","6813","31"
"QNS01","1119","1","011241","MATH"," 115","03","LEC","Active","COLL ALG FOR PRECALC","6814","26"
"QNS01","1119","1","011241","MATH"," 115","04","LEC","Active","COLL ALG FOR PRECALC","6815","34"
"QNS01","1119","1","011241","MATH"," 115","05","LEC","Active","COLL ALG FOR PRECALC","6816","29"
"QNS01","1119","1","011241","MATH"," 115","06","LEC","Active","COLL ALG FOR PRECALC","6817","27"
"QNS01","1119","1","011241","MATH"," 115","07","LEC","Active","COLL ALG FOR PRECALC","6818","33"
"QNS01","1119","1","011241","MATH"," 115","08","LEC","Active","COLL ALG FOR PRECALC","6819","31"
"QNS01","1119","1","011241","MATH"," 115","09","LEC","Active","COLL ALG FOR PRECALC","6820","33"
